date,AAPL,AXP,BA,BAC,CAT,COP,CVX,DD,DIS,GE,GLD,HD,IBM,JNJ,JPM,KO,MCD,MRK,MSFT,NEE,NKE,ORCL,PEP,PFE,PG,UNH,USO,WFC,WMT,XOM
2007-03-01,0.09809727059686657,-0.00826470539427826,0.018908896305970924,0.0037378180774949588,0.04035409615260033,0.046386947880305396,0.07939246465255834,0.055988533933557294,0.005255459419000852,0.012890850500339779,-0.011131249335096238,-0.06655632117594323,0.014203027195692997,-0.04242887814454033,-0.02044970500252785,0.03562047801835888,0.03112793554930926,0.00903664529440662,-0.010650061334085859,0.03502531886354454,0.01893627412974852,0.10346974078065041,0.011287874193572245,0.012019494270742559,-0.005197876028018356,0.015696204044211237,0.0423993387261834,-0.007780798266793565,-0.02350008135036541,0.05259447554227159
2007-04-01,0.07415780030825858,0.07860562613581967,0.046001634618502596,-0.002351309297534687,0.08810139268725292,0.014630518475795995,0.051785020409220506,-0.02725727692228075,0.01597474688590861,0.042420764005190126,0.02053542010936238,0.030756567839044457,0.08434056998555772,0.06571584390167873,0.08453525954214736,0.08729187407401606,0.0716980444175308,0.16459148443403504,0.07427405670123388,0.05231369082992954,0.013740114560228056,0.036955225914130585,0.03980529102975683,0.04750609455885568,0.025263176865585102,0.0016990668275722598,-0.03955008164953955,0.04240498029938489,0.020660590853511573,0.052087920221792094
2007-05-01,0.21432863566569438,0.07104032556104056,0.08564604112270846,0.0072860749152616755,0.08207106773117667,0.12291832056891994,0.05514458702404146,0.017261068452867123,0.013150374894783878,0.01953302365511611,-0.023103227112383773,0.026405824146163548,0.04701078738275477,-0.008343648452148411,-0.005182524021284274,0.015328792913561706,0.04701757323510192,0.019634364916019553,0.028370319110101905,-0.006835449406079053,0.0536574823792364,0.030850390073802636,0.03389362790861572,0.05006047087711729,-0.013198549636710077,0.03222723776023573,-0.044496536286264265,0.013446216144922252,-0.002067575981840153,0.052268503627625584
2007-06-01,0.007014077961111864,-0.05847949937502872,-0.044040294938724966,-0.03589041042760499,-0.003562924615523322,0.013818912596952115,0.03374686965721874,-0.01639202750112223,-0.023499014065044954,0.025979638954417128,-0.01937754431980876,0.018104373538673224,-0.01266407391373825,-0.02607866166548889,-0.06521304507128212,-0.006225584970089404,0.004154137936417612,-0.0434580478815082,-0.03975225995283005,-0.10649411406661835,0.03055901223895341,0.017027847461488665,-0.04563724753651133,-0.06984338683905422,-0.03713655104901814,-0.06627695924027854,0.08251636011179175,-0.025492226848302546,0.01071455979303182,0.008536406221946624
2007-07-01,0.07964573550815301,-0.04082311044163767,0.07560346839726773,-0.03006779423129957,0.010592809997518327,0.03499595140928835,0.012108553303403546,-0.016734392316217206,-0.033391934433178894,0.012539324745015401,0.023650293322754035,-0.055399746321108445,0.05130631299258215,-0.01817599393306457,-0.08456313567917217,-0.0038240161483978907,-0.05693416052159217,-0.0030121826527957918,-0.016287764568335694,0.017447643243053923,-0.03156654347279819,-0.029933690433203264,0.011873916969098008,-0.08056299747787432,0.016626791001796315,-0.05299183069940383,0.104339599609375,-0.03980649963890892,-0.0448972046146463,0.014902555057539235
2007-08-01,0.05100190713161146,0.0013669214999711965,-0.06188707777820568,0.06874777355902895,-0.03845152150326314,0.012988929056958698,0.03661354924512672,-0.01954925579278144,0.01818155977483671,0.0028379979360362295,0.011095846137414656,0.03729096559880496,0.05831553028931458,0.028192285506897452,0.011588671846282317,0.03204843134793678,0.028827814690693288,0.010473288030511618,-0.005495172807595372,0.026578048633537854,-0.0019485714714274627,0.06067013721575698,0.03672666517867573,0.06930689027289705,0.05577078708704564,0.03262435930313412,-0.04698445339747259,0.09172567387070929,-0.04569873596783125,0.011073746954124886
2007-09-01,0.10824592091302732,0.012794080694659371,0.08572878494102953,0.0044957751786856015,0.035106109061566304,0.07180362428069031,0.06631741358406318,0.019816788204496838,0.023512049877429053,0.07227615883326588,0.1050812664749683,-0.15322423790851258,0.0095123900879297,0.06327914104629828,0.029200530364453803,0.07518064107055822,0.10598964158238844,0.03818079611607317,0.025409363915591232,0.03467021687239824,0.0446628856587874,0.06755384105652351,0.0827956235466012,-0.016506149838227957,0.07701703398060333,-0.031593637133594865,0.12136967740982452,-0.025178254536395772,4.585568412707186e-4,0.07966830134237046
2007-10-01,0.23770268263236316,0.029159051287580118,-0.06095803393383892,-0.039586434793359104,-0.04424487753873729,-0.02731313049085049,-0.02212014982542143,0.04598244233900495,0.006978862605288461,-0.005796422785168787,0.0695143580717299,-0.02866825144088625,-0.014261992526579115,-0.008066886999568479,0.03408463773068027,0.0746470898875431,0.09693394742960848,0.12710410403075767,0.2494905642939782,0.12384986659433417,0.12955983828398066,0.02401850443137854,0.00627973474995569,0.007368042612790449,-0.006748568011627598,0.014866750834651388,0.17138285430472577,-0.04519887185263627,0.035738940374157924,-0.006157687802174072
2007-11-01,-0.04069559749269147,-0.03232132949159283,-0.05799026277246799,-0.0445317732591467,-0.036322343113652455,-0.05790985032592355,-0.03442019950544861,-0.06882743157997318,-0.042737500406135887,-0.06972799503179006,-0.016535271004099905,-0.08614107513726654,-0.09100004440018994,0.04589967497921554,-0.029361596072477902,0.010963352698496687,0.004311685673239474,0.01888061243263217,-0.08418666828203769,0.02577536962469207,-0.009206267411713598,-0.08976076680098344,0.046933516118263574,-0.022694941793929835,0.06444208043885058,0.11902346154779542,-0.045857692574017506,-0.037400636197985504,0.05949968693525198,-0.0269965916474888
2007-12-01,0.08703766465341278,-0.11800578006799445,-0.054895651397213197,-0.09258233363026502,0.00917915733672614,0.10319836828308016,0.06334737997268958,-0.05033902179490524,-0.015725550210262673,-0.023585513291952465,0.06647697115798756,-0.05672302809610086,0.027762382350838166,-0.015352560232761214,-0.043182876773824264,-0.011755204956690801,0.0075254049910269405,-0.014644834182379052,0.05952364582666547,-0.028382636091502045,-0.018052075331526862,0.11892920636770166,-0.0117495688403223,-0.04335037039592693,-0.007838316826045855,0.05818208663482172,0.08367898966785114,-0.06907202133225121,-0.003251925374750164,0.050807720074709684
2008-01-01,-0.3166394690817588,-0.052276937099208554,-0.048936647339618666,0.07004361438649687,-0.01612608531458104,-0.09275192428876544,-0.10800376446957738,-0.019786667486603737,-0.0755884465532145,-0.04612820940839013,0.10841623260567879,0.13734216380437947,-0.009158223082714856,-0.053373134028143476,0.09544720002109397,-0.03861808568453606,-0.09047761045146274,-0.20667716327024666,-0.08426959336311024,-0.05060495201658288,-0.04529925660863998,-0.08990230651298681,-0.10342545745257037,0.02771726922197093,-0.104464950567145,-0.1264604636794161,-0.04501060673120838,0.1288510437053787,0.06753613594693819,-0.08528091474383914
2008-02-01,-0.07638884243953792,-0.13901863443486684,2.0931844412763745e-4,-0.099886421326293,0.01887571590543713,0.038436726252004005,0.048457368919660126,-0.024585889593378485,0.08612571544825931,-0.05425057419393675,0.052297578769114894,-0.13348523595713346,0.06708378353354139,-0.01217977360966982,-0.14240492745551536,-0.009153074715834708,0.016783564036166654,-0.039046014091774994,-0.16240210382946063,-0.05661864291561103,-0.01842452896875546,-0.0851582287478615,0.022189699577737976,-0.03275281973707944,0.011617250157248904,-0.08575950439862312,0.11154111769208641,-0.13349692380804257,-0.0226642088344724,0.019667917165529847
2008-03-01,0.1478159074087826,0.03357008103184378,-0.10170347053678974,-0.030041829599561587,0.0824000684286601,-0.07858802001364673,-0.015001063771453604,-0.011304230559637696,-0.03178035699752646,0.11677739405971899,-0.059991647169457374,0.06305151105044127,0.011241959397528145,0.04696615936760029,0.05658021408773228,0.047921130351794794,0.030678008228476994,-0.1358366541618269,0.04338203704521271,0.04063596691671156,0.13385598878333482,0.040425204512224866,0.0435400184730419,-0.06059210817079197,0.05877871426352854,-0.2601121185792238,0.011688665292325817,-0.0044472016147529825,0.06736675702541262,-0.02792765460006108
2008-04-01,0.2121952666573097,0.1026237418699949,0.1410514219251402,-0.009759842511538164,0.05064194834223534,0.13042915295071,0.12640609038400785,0.08955159387164491,0.033461280414321504,-0.1164552431391167,-0.0415883418198143,0.029674079146348786,0.04828888492403349,0.034222039507476154,0.11847304086582389,-0.03285710962378863,0.06831648456278083,0.002371987933413866,0.0049330533493923134,0.05658316041662603,-0.017646356174727096,0.06595074638981369,-0.050831047611067826,-0.039177960799569145,-0.037618065376262,-0.05034913892231663,0.13692231202160388,0.022336486170620784,0.10060697641587102,0.10037797499080447
2008-05-01,0.0850821169966085,-0.03477729631105442,-0.020078779663532886,-0.09403335563283444,0.009281656097244406,0.08617311190595123,0.03810578887771299,0.006226909352555987,0.036077277530867535,-0.0605500862576801,0.009232491728512704,-0.049999614076632004,0.07671141978826501,0.0017941198521724822,-0.09758663763883368,-0.027348368815113377,-0.004363781354680407,0.024185039855145973,-0.0033570774673586934,0.018554718367590706,0.02350270210581673,0.0954438492585834,-0.0033560603582952764,-0.021968706010412564,-0.014914248634354421,0.04842195962855267,0.11416213576858114,-0.06399786295286647,6.225209311994107e-5,-0.04204819787713587
2008-06-01,-0.11290070392477103,-0.1872705013739856,-0.20599257888323474,-0.28439813669343206,-0.10672773807558833,0.013855339848134918,-2.0155058363591216e-4,-0.12590671678840326,-0.07142844023422679,-0.12153150074034513,0.0451687217321981,-0.13685584541232365,-0.0842155365915892,-0.035960282579058256,-0.20209302400690687,-0.08622517954443665,-0.046088825862723004,-0.022916038133596994,-0.02860168456491685,-0.022119703886250952,-0.12516478131049125,-0.08056037697058549,-0.06302145772627643,-0.09762390237492335,-0.07933419580626899,-0.2326807244976149,0.1028527688203087,-0.13855618191307562,-0.026671655998724342,-0.0070981001618476425
2008-07-01,-0.05070436510853937,-0.010313205120881519,-0.07014590788146058,0.3782988410702759,-0.05260837652920214,-0.13031983406675107,-0.1469788897580997,-0.045832657434555224,-0.02724374647667549,0.0599477361599452,-0.014442009549096912,0.017507261590258727,0.0797267177853005,0.06418985772122743,0.1974655967954504,-0.009234315252238057,0.06350033494689411,-0.127089359211064,-0.06506744400581277,-0.016011401154090277,-0.015601378653475217,0.025238552548404014,0.04670541398781114,0.06868915551936206,0.08353227492540727,0.06971423319328207,-0.12027103077506751,0.2745257932721199,0.04306051900550112,-0.08737071966810905
2008-08-01,0.06656124025430254,0.06896561433109039,0.07944161496536406,-0.05349547096322971,0.017405221540663263,0.010904034676916474,0.02853562621523542,0.024617672754895015,0.06589803983589682,-0.0067162731270377085,-0.09291743535130026,0.13806102631174344,-0.04513108957024592,0.035307157119637056,-0.05267045353612443,0.011068341631775835,0.04326425843430237,0.08419440277339496,0.06527395213154707,-0.06241062565371058,0.032890123575211705,0.01857821896166234,0.02884655853952922,0.040459311055555336,0.06551628972282697,0.08440204327547707,-0.07120707340036225,0.010897968519938628,0.011740887712852865,-1.41052274825193e-4
2008-09-01,-0.329558204364504,-0.10710649027147556,-0.1252286570056208,0.1464428702403946,-0.15735898546860982,-0.11222897514615215,-0.044485591469036745,-0.05758787787942721,-0.051313713883342826,-0.08033802076933827,0.04112104574714248,-0.037367832820250024,-0.039185290602410605,-0.016328168624327732,0.21330158217286765,0.022778148077224447,-0.004838692609506756,-0.10546341382082447,-0.021985507339771893,-0.16250417217214563,0.10789400513912173,-0.07387177469079476,0.0471486293984662,-0.03506005070709817,-0.0011472534615808438,-0.1661744345254308,-0.11693765789999666,0.2398410784021734,0.013882204308584667,-0.02937151059444032
2008-10-01,-0.05340476113780368,-0.21985855353309236,-0.08596358950125804,-0.30942859166672776,-0.3525956004738232,-0.2832498055701419,-0.09553841267331264,-0.1604782002765498,-0.15575119317606734,-0.23490204577048301,-0.1613965370422935,-0.08883750413064029,-0.20511255503988401,-0.11460769302364626,-0.10988696204384252,-0.1667924848568748,-0.0611020162717294,-0.019328215867794207,-0.16335740134333587,-0.06083573873251402,-0.13856472844031298,-0.09945783209319192,-0.2000845750774226,-0.03958774971397239,-0.06797661124098486,-0.0653801511414348,-0.3221558504504748,-0.09272579380526269,-0.06812561090233582,-0.04558367606779712
2008-11-01,-0.13867448771443258,-0.15236342919741697,-0.18064839170354208,-0.3276790920368574,0.07303683585419174,0.009806156781087205,0.06828723206397225,-0.304722428438172,-0.13083731580665736,-0.11993811592707992,0.1257359360970265,-0.020347388347248918,-0.11739082284041258,-0.037058004137263456,-0.23248472051958147,0.07282170627058404,0.023159633961691073,-0.13667186794234798,-0.0883576713250307,0.041762596504357985,-0.07600221158277076,-0.12028436065731729,-0.005437353403051626,-0.05586469042296471,-0.0029444408746273076,-0.11462253021830648,-0.24284943268472958,-0.14324541858299056,0.0012542875877150639,0.08757307339669795
2008-12-01,-0.078990309387589,-0.20420439908653032,9.384670877092827e-4,-0.1138041410922388,0.08977804282330282,-0.01370897216717093,-0.06378963926265235,-0.168464626350586,0.02265123124640378,-0.0383498250161286,0.07732535516442862,0.006785554456229859,0.03137205357536055,0.0213383547438597,-0.004105968987157427,-0.03413674975134795,0.05855376674516144,0.1541630662975486,-0.03857511994667029,0.03219889280761423,-0.03762740684812094,0.10192654917335187,-0.02643976726767705,0.07790666102967103,-0.039316210412404295,0.26606367485209503,-0.2135899654520208,0.020422446291585405,0.007561345986279999,-0.003992306179377292
2009-01-01,0.05600483496584774,-0.09034208663397258,-0.008436854488827583,-0.5326705414740198,-0.3019294473556836,-0.08243295852025445,-0.046640669063220286,-0.23194171737781388,-0.08858516735726873,-0.251234609317452,0.05536293459751551,-0.06472622362489777,0.08899746912569828,-0.03576831655092705,-0.1810594844069774,-0.05632856486938431,-0.06705281703630095,-0.060855360760942334,-0.12037060444845771,0.02423990587956104,-0.11274541448899833,-0.050761460760419874,-0.08289215036898745,-0.1767362341767511,-0.11222471817447155,0.0650378211603011,-0.11722052385591919,-0.3588872814604148,-0.15947168467610773,-0.04196408712643396
2009-02-01,-0.009097611569655828,-0.279139286469381,-0.24942349877241254,-0.39969588695016056,-0.2022687236083196,-0.20534497415130315,-0.13118435565919306,-0.3822258756833221,-0.1890717036393026,-0.2778186956671297,0.014456244990885825,-0.02972612709204281,0.00960875568417019,-0.12611101450850404,-0.10427336845716606,-0.043773566667071884,-0.09107730385914348,-0.1523642115064685,-0.049079767696478926,-0.11210653589846598,-0.08220967818757752,-0.07664870651788425,-0.041608558325156864,-0.13753599859253007,-0.1161469188476506,-0.30638936032651287,-0.07426420695712288,-0.34782188777469314,0.044991546587975995,-0.1077127348885153
2009-03-01,0.17702349186836353,0.13018249784911728,0.1316791689600838,0.7313253624113514,0.1361235217523462,0.04846115310966792,0.10756043049425035,0.19652865692632515,0.08288602234457887,0.1880134443295114,-0.02536973490015282,0.14190625924125033,0.05280907970620463,0.052000105209623726,0.16323931925417523,0.08727075114573402,0.0444017588798562,0.1239004258744345,0.13746088418222624,0.11912688850261421,0.13573599258652247,0.16280570096671898,0.07884053613765851,0.10641754825868843,-0.02242025122924829,0.06669854236744155,0.07393715550497504,0.17685961061721822,0.06405134479802888,0.002945464812148524
2009-04-01,0.1970129707351005,0.8750929840689172,0.12563220222320082,0.3093847573374908,0.28892712566929046,0.04698672870620735,-0.016954225365608866,0.8979829196361244,0.2059472096971393,0.25123659887436034,-0.03334074188003566,0.11714823448507494,0.0652285237194763,-0.004563064686643359,0.2437444944793632,-0.020477787367282452,-0.023456341234507683,-0.09383164751684947,0.10288521263068917,0.060319193280465644,0.11900207407813879,0.07306320614483774,-0.033410820219418436,-0.019089567830104404,0.058974845618462,0.12374577593381986,-0.014457834331304542,0.4051962869417034,-0.032629533797459254,-0.020998327068266542
2009-05-01,0.0793130592760678,-0.014670913632248594,0.13085778843329443,0.26203727026950974,-0.003372880890517904,0.1295417582740357,0.01837979768497977,0.1050004636884394,0.10593616968987263,0.06561315713489835,0.10232612179073874,-0.12006125211319141,0.035124247667910335,0.06279698649518606,0.11818216323587083,0.1419279531847586,0.10696224344856664,0.13778848320434323,0.03764393726862525,0.05093928391594793,0.08728808097306873,0.01292711685527137,0.04602031155838415,0.1498593246117521,0.05056625368719869,0.13095210560227333,0.27139373359675134,0.2771072825457528,-0.0077734403787639295,0.04640538776016134
2009-06-01,0.04874485301668252,-0.05772138326311094,-0.052397010598709604,0.1722785409181331,-0.0682456840386565,-0.08246036009676494,-0.006299893574231108,-0.07839895553206133,-0.036746534037044865,-0.12340820288083243,-0.052182918942994094,0.02972714379528818,-0.0175014222651102,0.029732104337075738,-0.0756096804892944,-0.015461067311472565,-0.017372722092590998,0.027935971553010308,0.13786453400654564,0.014152430086659784,-0.0884576983346157,0.09341474246592152,0.06456022745718237,-0.012507783986861476,-0.016172726088819145,-0.06090215308069191,0.042032931735156875,-0.048627558574475094,-0.026136177547523842,0.008074706903812956
2009-07-01,0.14715995329505183,0.21901845129988318,0.009647202308983971,0.12045449379065398,0.350293753343077,0.05022303153259444,0.04860363153115932,0.3116479471467857,0.07672537770214882,0.14334451940784243,0.023799058583926502,0.09775748300430842,0.1293817391285228,0.07200649514264112,0.13476181629349515,0.038549439836850885,-0.04226802560072873,0.07331885300069962,-0.010516925479050254,-0.0033418049920969084,0.09385878022176208,0.03567367679585787,0.03256885675680521,0.06199957740408801,0.09498411521784345,0.12329849342944366,-0.029528049640746623,0.008243938635581927,0.029727366901745933,0.006866309508523738
2009-08-01,0.029500112914952803,0.19378778490204374,0.16865384932688854,0.1893172102384182,0.0283702923239737,0.030199071019234358,0.016840678401685016,0.005668158859716943,0.03662416784851752,0.03731373775797997,5.356513398515617e-4,0.05204296872917458,0.00568648651455117,6.541096244001565e-4,0.12445003871736304,-0.02146873035907848,0.030444929307129165,0.08063988986166182,0.05393733663238409,-4.699031430998035e-4,-0.02206935384201958,-0.011296321292523892,-0.0014094068531753656,0.058879569920798014,-0.025220456913739975,-0.0021383004172741416,-0.020646620697545526,0.1272249375193224,0.025442554184039068,-0.011615433694165844
2009-09-01,0.10189617407286677,0.0077019369110646885,0.09019514069687506,-0.037505076726544795,0.132862824852777,0.0028866283833164363,0.007005630748871283,0.2318221305520214,0.0545311413053442,0.18828431022407122,0.0583511441028417,-0.015702603955947914,0.013214720344523423,0.007445521438383729,0.00828371793045557,0.11008510427229345,0.014758341772125316,-0.01286894986457121,0.04340770795286031,-0.0169100290454387,0.17358456139611023,-0.04753249224801215,0.04346353192917918,-0.008982120708632468,0.07041188901233131,-0.10571403542096547,0.0038834782971233217,0.023982594428043846,-0.0349909809880834,-0.007809221840036407
2009-10-01,0.01699506865693734,0.027728553723733285,-0.11726673891629025,-0.1382978946583333,0.08043684299450526,0.12207513755309551,0.08675283702860193,-0.09934788292652919,-0.0032773712864584414,-0.13154671901567516,0.03722812708124823,-0.05818351649679454,0.008360400955547131,-0.030218162345896582,-0.045628735709781876,-0.007262231723447421,0.02698418181529605,-0.02213091596492378,0.07814922863801077,-0.11099040829425444,-0.038949107696110596,0.014915900182219,0.0322192077100274,0.02900285779596179,0.0090184841493961,0.036342015018062224,0.08648801290103458,-0.02342090047091039,0.01201817614205658,0.04459954072233607
2009-11-01,0.06053037291903807,0.20063171657014345,0.10610188428282741,0.08710577212223747,0.06048009635899909,0.031686565442496706,0.028571274931846302,0.18313472242382156,0.1041285737852411,0.12342245828662479,0.12786502259277088,0.09047439806079982,0.05229253713997095,0.07260134294230514,0.017237120058294586,0.08059371771005308,0.08845610573137175,0.17070822986951506,0.06527193378818885,0.06816707921014964,0.043583149064213345,0.04644546479933909,0.027580674016309814,0.07714439923747096,0.07500028315992346,0.10481653026801596,-0.004323452956885188,0.02073548465303854,0.09802752758853517,0.05353641948093246
2009-12-01,0.05412435701741414,-0.03131744064251596,0.032817833353275594,-0.04924412785884624,-0.023977107818644483,-0.01352155494246765,-0.013454524208962426,-1.390854244015527e-4,0.07948088192961178,-0.04941526277424424,-0.07203391451937646,0.0661508032845266,0.036011517172353624,0.02498437649924301,-0.019298633042579394,-0.0034969443849240944,-0.012806156145886871,0.01943287635388824,0.036382501717414195,0.016355321662449684,0.02240887536513214,0.11096012336032612,-0.015888710569950892,0.0011006803114426145,-0.02758623356198775,0.0631322896304014,0.003320491656482849,-0.03744644716864165,-0.015223644953845206,-0.09164777843811356
2010-01-01,-0.08859697555000712,-0.06653227829193586,0.11952732964091828,0.007968092540988181,-0.07709390544239025,-0.060113244154818,-0.06325484429360095,-0.019543783008220905,-0.08372093986487072,0.06278956364484212,-0.012580360682460823,-0.03180135960213737,-0.06501136049169776,-0.024064680539115035,-0.06439208467203605,-0.04824565837667261,-1.602769585844488e-4,0.04488212384590917,-0.07545962359573855,-0.07686505667956489,-0.035113858131241016,-0.05802705383597451,-0.019408103510419994,0.025838799494531495,0.02246261077501921,0.08267709791027467,-0.09266801178127726,0.05335290769015888,-3.7409367406926464e-4,-0.05513999154710714
2010-02-01,0.06539659776685558,0.014072896302988136,0.04935936589555112,0.09749652368823614,0.09207470763177095,0.010245957230730962,0.012090534753153914,0.04503520616718415,0.057191362561309855,0.0049903695520263636,0.03274821867388655,0.11388815300252042,0.0436203467054086,0.009895593741896969,0.07781204244266626,-0.028202263066164912,0.03143793546732354,-0.034048998782252315,0.022146090631887994,-0.03874580885984258,0.060391762490402234,0.06894970283194235,0.04780316340871127,-0.05060379668722814,0.028107730892293237,0.02606074120519808,0.08922559931635154,-0.03666715015395727,0.011978011666162747,0.015428152113437177
2010-03-01,0.14847047606967467,0.08509611455053645,0.14962037493373703,0.07208020025834805,0.10166510450866628,0.06604175132717183,0.04882425726796846,0.04974528341156215,0.11747760708694344,0.13325027371662035,-0.004386396377547008,0.044572421543217056,0.008572059036584534,0.03492065827838786,0.06623764160423207,0.05178569518649012,0.044949509635332285,0.023348587788216912,0.02162531984283178,0.04226934164949703,0.09163527224568369,0.043002194239808,0.0665909786195249,-0.022791840722909296,-1.582978424022885e-4,-0.035144955368417,0.03786711056824443,0.1382596128767799,0.03409283491010129,0.030461551025593225
